NPC id=0, name=Hans, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1855, name=Arzinian Avatar of Ranging, level=75, option=[null, Attack, null, null, null], anims=[1838, 1839].
NPC id=1856, name=Arzinian Avatar of Magic, level=0, option=[null, Attack, null, null, null], anims=[1838, 1839].
NPC id=1857, name=Arzinian Avatar of Magic, level=125, option=[null, Attack, null, null, null], anims=[1838, 1839].
NPC id=1858, name=Arzinian Avatar of Magic, level=75, option=[null, Attack, null, null, null], anims=[1838, 1839].
NPC id=1859, name=Arzinian Being of Bordanzan, level=781, option=[Talk-to, null, null, null, null], anims=[1838, 1839].
NPC id=1860, name=Brian, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC id=1861, name=Ranged combat tutor, level=0, option=[Talk-to, null, Claim, null, null], anims=[808, -1].
NPC id=1862, name=Ali Morrisane, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1863, name=Drunken Ali, level=0, option=[Talk-to, null, null, null, null], anims=[1322, -1].
NPC id=1864, name=Ali The barman, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1865, name=Ali the Kebab seller, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1866, name=Market seller, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC id=1867, name=Ali the Camel Man, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC id=1868, name=Street urchin, level=0, option=[Talk-to, null, null, null, null], anims=[7158, 7160].
NPC (wrapper) id=1869, child npcs=[1870, -1].
NPC id=1870, name=Ali the Mayor, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1871, name=Ali the Hag, level=0, option=[Talk-to, null, null, null, null], anims=[808, 1146].
NPC id=1872, name=Ali the Snake Charmer, level=0, option=[Talk-to, null, null, null, null], anims=[1879, -1].
NPC id=1873, name=Ali the Camel, level=0, option=[null, null, Pet, null, null], anims=[51, 45].
NPC id=1874, name=Desert snake, level=5, option=[null, Attack, null, null, null], anims=[277, 274].
NPC id=1875, name=Snake, level=0, option=[null, null, null, null, null], anims=[1900, 274].
NPC id=1876, name=null, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=1877, name=null, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=1878, name=Bandit Leader, level=0, option=[Talk-to, null, null, null, null], anims=[-1, -1].
NPC (wrapper) id=1879, child npcs=[1880, 1880, 1881, -1].
NPC id=1880, name=Bandit, level=56, option=[Talk-to, Attack, Pickpocket, null, null], anims=[-1, -1].
NPC id=1881, name=Bandit, level=56, option=[Talk-to, Attack, Pickpocket, Lure, Knock-Out], anims=[-1, -1].
NPC id=1882, name=Sir Palomedes, level=118, option=[Talk-to, Hidden, null, null, null], anims=[808, -1].
NPC id=1883, name=Sir Palomedes, level=118, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1884, name=Trobert, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1885, name=Bandit champion, level=70, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1886, name=Cowardly Bandit, level=56, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC (wrapper) id=1887, child npcs=[1888, 1889, 1890, -1].
NPC id=1888, name=Villager, level=3, option=[Talk-to, null, Pickpocket, null, null], anims=[-1, -1].
NPC id=1889, name=Villager, level=3, option=[Talk-to, null, Pickpocket, Lure, null], anims=[-1, -1].
NPC id=1890, name=Villager, level=3, option=[Talk-to, null, Pickpocket, Lure, Knock-Out], anims=[-1, -1].
NPC (wrapper) id=1891, child npcs=[1892, 1893, 1894, -1].
NPC id=1892, name=Villager, level=3, option=[Talk-to, null, Pickpocket, null, null], anims=[-1, -1].
NPC id=1893, name=Villager, level=3, option=[Talk-to, null, Pickpocket, Lure, null], anims=[-1, -1].
NPC id=1894, name=Villager, level=3, option=[Talk-to, null, Pickpocket, Lure, Knock-Out], anims=[-1, -1].
NPC (wrapper) id=1895, child npcs=[1896, 1897, 1898, -1].
NPC id=1896, name=Villager, level=3, option=[Talk-to, null, Pickpocket, null, null], anims=[-1, -1].
NPC id=1897, name=Villager, level=3, option=[Talk-to, null, Pickpocket, Lure, null], anims=[-1, -1].
NPC id=1898, name=Villager, level=3, option=[Talk-to, null, Pickpocket, Lure, Knock-Out], anims=[-1, -1].
NPC id=1899, name=null, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=1900, name=null, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=1901, name=Menaphite Leader, level=0, option=[Talk-to, null, null, null, null], anims=[-1, -1].
NPC id=1902, name=Ali the Operator, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC (wrapper) id=1903, child npcs=[1904, 1904, 1905, -1].
NPC id=1904, name=Menaphite Thug, level=55, option=[Talk-to, Attack, null, null, null], anims=[-1, -1].
NPC id=1905, name=Menaphite Thug, level=55, option=[Talk-to, Attack, Pickpocket, Lure, Knock-Out], anims=[808, -1].
NPC id=1906, name=Tough Guy, level=75, option=[null, Attack, null, null, null], anims=[808, -1].
NPC (wrapper) id=1907, child npcs=[1908, 1908, 1909, 1909, 1910, -1].
NPC id=1908, name=Broken clay golem, level=0, option=[Talk-to, null, null, null, null], anims=[1913, 1912].
NPC id=1909, name=Damaged clay golem, level=0, option=[Talk-to, null, null, null, null], anims=[1913, 1912].
NPC id=1910, name=Clay golem, level=0, option=[Talk-to, null, null, null, null], anims=[1913, 1912].
NPC id=1911, name=Desert Phoenix, level=0, option=[null, null, Grab-feather, null, null], anims=[6809, 6808].
NPC id=1912, name=Elissa, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1913, name=Kamil, level=154, option=[null, Attack, null, null, null], anims=[842, 841].
NPC id=1914, name=Dessous, level=139, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1915, name=Dessous, level=139, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1916, name=Ruantun, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1917, name=Bandit shopkeeper, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC id=1918, name=Archaeologist, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1919, name=Stranger, level=95, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1920, name=Malak, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1921, name=Bartender, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC (wrapper) id=1922, child npcs=[1923, 1923, 1923, 1923, 1923, 1923, 1923, 1923, 1923, 1923, 1923, -1].
NPC id=1923, name=Eblis, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1924, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=1925, name=Eblis, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1926, name=Bandit, level=74, option=[Talk-to, Attack, Pickpocket, null, null], anims=[808, -1].
NPC id=1927, name=Bandit, level=0, option=[Talk-to, null, null, null, null], anims=[1955, -1].
NPC id=1928, name=Bandit, level=0, option=[Talk-to, null, null, null, null], anims=[1953, -1].
NPC id=1929, name=Bandit, level=0, option=[Talk-to, null, null, null, null], anims=[1952, -1].
NPC id=1930, name=Bandit, level=0, option=[Talk-to, null, null, null, null], anims=[1954, -1].
NPC id=1931, name=Bandit, level=57, option=[Talk-to, Attack, Pickpocket, null, null], anims=[808, -1].
NPC (wrapper) id=1932, child npcs=[1934, 1933, 1933, 1933, 1933, 1933, -1].
NPC id=1933, name=Troll child, level=0, option=[Talk-to, null, null, null, null], anims=[286, 283].
NPC id=1934, name=Troll child, level=0, option=[Talk-to, null, null, null, null], anims=[1476, 283].
NPC id=1935, name=Ice troll, level=0, option=[Talk-to, null, null, null, null], anims=[286, 283].
NPC id=1936, name=Ice troll, level=124, option=[null, Attack, null, null, null], anims=[286, 283].
NPC id=1937, name=Ice troll, level=123, option=[null, Attack, null, null, null], anims=[286, 283].
NPC id=1938, name=Ice troll, level=120, option=[null, Attack, null, null, null], anims=[926, 1139].
NPC id=1939, name=Ice troll, level=121, option=[null, Attack, null, null, null], anims=[286, 283].
NPC id=1940, name=Ice troll, level=120, option=[null, Attack, null, null, null], anims=[926, 1139].
NPC id=1941, name=Ice troll, level=120, option=[null, Attack, null, null, null], anims=[286, 283].
NPC id=1942, name=Ice troll, level=121, option=[null, Attack, null, null, null], anims=[286, 283].
NPC (wrapper) id=1943, child npcs=[1944, 1948, -1].
NPC id=1944, name=Ice block, level=0, option=[Talk-to, Smash-ice, null, null, null], anims=[-1, -1].
NPC (wrapper) id=1945, child npcs=[1946, 1950, -1].
NPC id=1946, name=Ice block, level=0, option=[Talk-to, Smash-ice, null, null, null], anims=[-1, -1].
NPC id=1947, name=null, level=1, option=[null, null, null, null, null], anims=[286, 283].
NPC id=1948, name=Troll father, level=0, option=[Talk-to, null, null, null, null], anims=[286, 283].
NPC id=1949, name=null, level=1, option=[null, null, null, null, null], anims=[286, 283].
NPC id=1950, name=Troll mother, level=0, option=[Talk-to, null, null, null, null], anims=[286, 283].
NPC id=1951, name=Ice wolf, level=132, option=[null, Attack, null, null, null], anims=[6580, 6556].
NPC id=1952, name=Ice wolf, level=132, option=[null, Attack, null, null, null], anims=[6580, 6556].
NPC id=1953, name=Ice wolf, level=132, option=[null, Attack, null, null, null], anims=[6580, 6556].
NPC id=1954, name=Ice wolf, level=132, option=[null, Attack, null, null, null], anims=[6580, 6556].
NPC id=1955, name=Ice wolf, level=132, option=[null, Attack, null, null, null], anims=[6580, 6556].
NPC id=1956, name=Ice wolf, level=132, option=[null, Attack, null, null, null], anims=[6580, 6556].
NPC id=1957, name=null, level=1, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=1958, name=Mummy, level=96, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1959, name=Mummy, level=98, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1960, name=Mummy ashes, level=96, option=[null, null, null, null, null], anims=[5563, 5563].
NPC id=1961, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1962, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1963, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1964, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1965, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1966, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1967, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1968, name=Mummy, level=103, option=[null, Attack, null, null, null], anims=[5548, 5552].
NPC id=1969, name=Scarabs, level=92, option=[null, Attack, null, null, null], anims=[1947, 1945].
NPC id=1970, name=null, level=0, option=[null, null, null, null, null], anims=[125, 119].
NPC id=1971, name=Azzanadra, level=0, option=[Talk-to, null, null, null, null], anims=[125, 119].
NPC id=1972, name=Rasolo, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC id=1973, name=Giant skeleton, level=80, option=[null, Attack, null, null, null], anims=[5493, 5497].
NPC id=1974, name=Damis, level=103, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1975, name=Damis, level=174, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1976, name=Shadow Hound, level=63, option=[null, Attack, null, null, null], anims=[6561, 6560].
NPC id=1977, name=Fareed, level=167, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1978, name=Slave, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1979, name=Slave, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1980, name=Embalmer, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC id=1981, name=Carpenter, level=0, option=[Talk-to, null, Trade, null, null], anims=[808, -1].
NPC id=1982, name=Raetul, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1983, name=Siamun, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1984, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC (wrapper) id=1985, child npcs=[1986, -1].
NPC id=1986, name=High Priest, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1987, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=1988, name=Priest, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1989, name=Priest, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=1990, name=Sphinx, level=0, option=[Talk-to, null, null, null, null], anims=[2028, 2027].
NPC id=1991, name=Possessed Priest, level=91, option=[null, Attack, null, null, null], anims=[808, -1].
NPC id=1992, name=Neite, level=0, option=[Talk-to, null, null, null, null], anims=[9158, 9157].
NPC id=1993, name=Crocodile, level=63, option=[null, Attack, null, null, null], anims=[7589, 7587].
NPC id=1994, name=Jackal, level=21, option=[null, Attack, null, null, null], anims=[6561, 6560].
NPC id=1995, name=Locust, level=18, option=[null, Attack, null, null, null], anims=[2012, 2011].
NPC id=1996, name=Vulture, level=31, option=[null, Attack, null, null, null], anims=[-1, -1].
NPC id=1997, name=Plague frog, level=11, option=[null, Attack, null, null, null], anims=[1018, 1021].
NPC id=1998, name=Plague cow, level=0, option=[Pet, null, null, null, null], anims=[5852, 5848].
NPC id=1999, name=Plague cow, level=0, option=[Pet, null, null, null, null], anims=[5852, 5848].
NPC id=2000, name=Plague cow, level=0, option=[Pet, null, null, null, null], anims=[5852, 5848].
NPC id=2001, name=Scarab swarm, level=98, option=[null, Attack, null, null, null], anims=[1947, 1945].
NPC (wrapper) id=2002, child npcs=[2006, -1].
NPC id=2003, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=2004, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=2005, name=Wanderer, level=0, option=[Talk-to, null, null, null, null], anims=[808, 1146].
NPC id=2006, name=Wanderer, level=0, option=[Talk-to, null, null, null, null], anims=[808, 1146].
NPC id=2007, name=Het, level=81, option=[null, Attack, null, null, null], anims=[813, -1].
NPC id=2008, name=Apmeken, level=75, option=[null, Attack, null, null, null], anims=[813, -1].
NPC id=2009, name=Scabaras, level=75, option=[null, Attack, null, null, null], anims=[813, -1].
NPC id=2010, name=Crondis, level=75, option=[null, Attack, null, null, null], anims=[813, -1].
NPC id=2011, name=null, level=1, option=[null, null, null, null, null], anims=[813, -1].
NPC id=2012, name=Icthlarin, level=0, option=[Talk-to, null, null, null, null], anims=[813, -1].
NPC id=2013, name=null, level=1, option=[null, null, null, null, null], anims=[5538, 5539].
NPC id=2014, name=Klenter, level=0, option=[Talk-to, null, null, null, null], anims=[5538, 5539].
NPC id=2015, name=Mummy, level=84, option=[null, Attack, null, null, null], anims=[5551, 5553].
NPC id=2016, name=Mummy, level=84, option=[null, Attack, null, null, null], anims=[5551, 5553].
NPC id=2017, name=Mummy, level=84, option=[null, Attack, null, null, null], anims=[5551, 5553].
NPC id=2018, name=Mummy, level=84, option=[null, Attack, null, null, null], anims=[5551, 5553].
NPC id=2019, name=Mummy, level=84, option=[null, Attack, null, null, null], anims=[5551, 5553].
NPC (wrapper) id=2020, child npcs=[1577, 1576, -1].
NPC id=2021, name=Light creature, level=0, option=[null, null, null, null, null], anims=[2051, 2051].
NPC id=2022, name=Light creature, level=0, option=[null, null, null, null, null], anims=[2051, 2051].
NPC id=2023, name=Juna, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=2024, name=Strange Old Man, level=0, option=[Talk-to, null, null, null, null], anims=[1728, -1].
NPC id=2025, name=Ahrim the Blighted, level=98, option=[null, Attack, null, null, null], anims=[813, -1].
NPC id=2026, name=Dharok the Wretched, level=115, option=[null, Attack, null, null, null], anims=[2065, 2064].
